country,year,control_of_corruption,current_account_balance_pct_gdp,export_concentration_hhi,export_growth,external_debt_pct_gni,fdi_net_inflows_pct_gdp,gdp_growth,gdp_per_capita,gdp_per_capita_growth,global_gold_price,global_high_yield_spread,global_oil_price,global_usd_index,government_debt_pct,gross_capital_formation_pct_gdp,inflation_cpi,natural_resource_rents_pct_gdp,political_stability,regulatory_quality,rule_of_law,secondary_school_enrolment,vulnerable_employment,youth_unemployment
CPV,2012,0.8821601,-11.466,0.291,13.7327678591556,87.4461943700545,6.69129799994045,1.08364848376166,3736.81517011087,0.983345735610456,161.96787185362544,,94.05,91.6361,82.937,35.2038713812683,4.14,25.055847063546,0.8408258,54.3282685,0.6063501,89.9634082592786,37.0748444748488,23.851
CPV,2013,0.8253651,-4.442,0.467,0.423445459897565,100.211107068706,4.40125011545419,0.632136727385131,3960.97596791345,0.579092309567969,136.24820703149317,,97.98,92.7611,93.476,29.9872865504067,0.065,16.5579387748728,0.8049926,51.9857993,0.596241,94.7526092529297,36.8725868725869,25.299
CPV,2014,0.8877993,-8.272,0.522,-1.4658471379246,95.0517280164041,8.84407322092194,0.696666840118581,3985.60706548134,0.676815488926465,121.88517901052042,,93.17,95.5876,105.589,34.9962522997627,-0.339,12.0093542433174,0.6455106,51.7768627,0.6666182,93.6074664791524,36.7319047443157,26.927
CPV,2015,0.888954,-2.902,0.496,13.5414689590518,108.898740758427,5.49024513305668,0.936026507808833,3415.06266730931,0.922631249857901,111.18462156014614,,48.66,108.1696,115.571,29.1071744394227,-0.525,9.49812397150104,0.8435225,51.4960983,0.6784725,96.6012286324786,36.5856223446767,28.567
CPV,2016,0.8563504,-3.441,0.36,8.9164412078498,102.626920378854,6.82845117866997,4.28071482662371,3608.96605234906,4.24816232606327,119.36261924864752,,43.29,113.0665,115.403,28.5553782407275,-0.25,10.1923207968108,0.827822,51.9956943,0.6852921,98.2528458088996,36.4977176137258,30.182
CPV,2017,0.8080692,-6.952,0.388,9.76994672990162,109.265288203302,5.59469673480566,4.5513148102974,3893.09571382506,4.48221093147532,119.70533874025382,,50.8,112.8101,112.759,29.2834862444324,0.269,12.3203094483764,0.7203252,52.6682492,0.701514,99.462782259485,36.2780673511552,31.887
CPV,2018,0.8724586,-4.773,0.53,13.4010917041029,96.8787144558663,4.69595735976167,3.70696458310842,4294.96510035729,3.60152349643896,120.1730401916504,,65.23,112.0038,112.001,27.486159184509,1.003,14.343668170972,0.8387813,51.5976394,0.7400744,94.8972015380859,36.4917051641414,27.575
CPV,2019,0.8894292,0.201,0.369,9.19077410689077,97.4432945234761,5.45788755667341,6.94782634051859,4380.78117331128,6.80449531732363,131.4715934540646,,56.99,115.7333,109.419,23.4319738651901,1.936,13.1611296712207,0.8393375,54.0093057,0.7683294,95.2902285572104,35.7537600559636,28.107
CPV,2020,0.8002643,-15.341,0.46,-56.5432560181189,136.237789037921,3.71218491455203,-20.8052758990735,3539.22661248299,-20.8937523404244,166.60730119735476,,39.16,117.774,143.783,28.9619236573871,-0.853,11.5827986817016,0.839032,54.8975316,0.6687901,98.3093023666237,36.3314898708783,34.474
CPV,2021,0.8975963,-12.124,0.278,-2.86144070777968,121.406606891511,4.45730498164251,7.03353010694514,3971.44409203423,6.62540765957627,168.30067705253205,,68.14,113.1051,149.063,27.7497642140942,5.375,17.6577234520724,0.8339009,55.9002501,0.4863826,97.0059250429478,35.9508466956392,31.656
CPV,2022,0.856269,-3.454,0.379,78.9314746440226,108.275748298134,5.43014452079405,15.843675684642,4323.31362032709,15.1545081084513,167.90513914799786,,94.9,120.698,124.026,21.8794313027596,7.577,,0.8359641,56.3856045,0.4774863,96.4315940376876,35.4300331057859,28.651
CPV,2023,0.8619303,-2.125,0.421,5.88376159592634,98.1389351510193,6.33796269296642,4.7947613911073,4794.90121917259,4.2751322057766,180.44987982177733,4.087062146892655,77.58,120.2663,114.039,21.7251071461541,1.332,,0.8691911,56.3875681,0.422484,,35.072656923975,28.045
CPV,2024,0.9407675,-0.264,0.373,8.55043661055849,86.8866144784781,4.03361601888808,7.24388538990945,5192.48157325878,6.72368173800109,221.0156972208821,3.15,76.63,122.893,113.744,16.3895388889131,1.5,,0.7695825,55.5747674,0.424201,,34.6751937431897,28.1
